evento,es_incendio,p_incendio
xbd:pinery-bushfire,1,0.774913
xbd:pinery-bushfire,1,0.800741
xbd:pinery-bushfire,1,0.472863
xbd:pinery-bushfire,1,0.021990
xbd:pinery-bushfire,1,0.004187
xbd:pinery-bushfire,1,0.995450
xbd:pinery-bushfire,1,0.167895
xbd:pinery-bushfire,1,0.101609
xbd:pinery-bushfire,1,0.008021
xbd:pinery-bushfire,1,0.011852
xbd:pinery-bushfire,1,0.007825
xbd:pinery-bushfire,1,0.713565
xbd:pinery-bushfire,1,0.999478
xbd:pinery-bushfire,1,0.658579
xbd:pinery-bushfire,1,0.980272
xbd:pinery-bushfire,1,0.973178
xbd:pinery-bushfire,1,0.031991
xbd:pinery-bushfire,1,0.137630
xbd:pinery-bushfire,1,0.391507
xbd:pinery-bushfire,1,0.550874
xbd:pinery-bushfire,1,0.889994
xbd:pinery-bushfire,1,0.998949
xbd:pinery-bushfire,1,0.087507
xbd:pinery-bushfire,1,0.023963
xbd:pinery-bushfire,1,0.009483
xbd:pinery-bushfire,1,0.000035
xbd:pinery-bushfire,1,0.130817
xbd:pinery-bushfire,1,0.069860
xbd:pinery-bushfire,1,0.017287
xbd:pinery-bushfire,1,0.003020
xbd:pinery-bushfire,1,0.388108
xbd:pinery-bushfire,1,0.012821
xbd:pinery-bushfire,1,0.109997
xbd:pinery-bushfire,1,0.898495
xbd:pinery-bushfire,1,0.053434
xbd:pinery-bushfire,1,0.011713
xbd:pinery-bushfire,1,0.000684
xbd:pinery-bushfire,1,0.974232
xbd:pinery-bushfire,1,0.176020
xbd:pinery-bushfire,1,0.042873
xbd:pinery-bushfire,1,0.488512
xbd:pinery-bushfire,1,0.012974
xbd:pinery-bushfire,1,0.476827
xbd:pinery-bushfire,1,0.455584
xbd:pinery-bushfire,1,0.112964
xbd:pinery-bushfire,1,0.093288
xbd:pinery-bushfire,1,0.033539
xbd:pinery-bushfire,1,0.004824
xbd:portugal-wildfire,1,0.971168
xbd:portugal-wildfire,1,0.880670
xbd:portugal-wildfire,1,0.000001
xbd:portugal-wildfire,1,0.547401
xbd:portugal-wildfire,1,0.690352
xbd:portugal-wildfire,1,0.074665
xbd:portugal-wildfire,1,0.000041
xbd:portugal-wildfire,1,0.006082
xbd:portugal-wildfire,1,0.000726
xbd:portugal-wildfire,1,0.768781
xbd:portugal-wildfire,1,0.184481
xbd:portugal-wildfire,1,0.003166
xbd:portugal-wildfire,1,0.809539
xbd:portugal-wildfire,1,0.090528
xbd:portugal-wildfire,1,0.009940
xbd:portugal-wildfire,1,0.000869
xbd:portugal-wildfire,1,0.002337
xbd:portugal-wildfire,1,0.876060
xbd:portugal-wildfire,1,0.191264
xbd:portugal-wildfire,1,0.001838
xbd:portugal-wildfire,1,0.030518
xbd:portugal-wildfire,1,0.987564
xbd:portugal-wildfire,1,0.081594
xbd:portugal-wildfire,1,0.008367
xbd:portugal-wildfire,1,0.020035
xbd:portugal-wildfire,1,0.000139
xbd:portugal-wildfire,1,0.000600
xbd:portugal-wildfire,1,0.000000
xbd:portugal-wildfire,1,0.691490
xbd:portugal-wildfire,1,0.000924
xbd:portugal-wildfire,1,0.039760
xbd:portugal-wildfire,1,0.001314
xbd:portugal-wildfire,1,0.019437
xbd:portugal-wildfire,1,0.002574
xbd:portugal-wildfire,1,0.000037
xbd:portugal-wildfire,1,0.858529
xbd:portugal-wildfire,1,0.285494
xbd:portugal-wildfire,1,0.013144
xbd:portugal-wildfire,1,0.624791
xbd:portugal-wildfire,1,0.318869
xbd:portugal-wildfire,1,0.946988
xbd:portugal-wildfire,1,0.000004
xbd:portugal-wildfire,1,0.030579
xbd:portugal-wildfire,1,0.169537
xbd:portugal-wildfire,1,0.455342
xbd:portugal-wildfire,1,0.000017
xbd:portugal-wildfire,1,0.000182
xbd:portugal-wildfire,1,0.018471
xbd:portugal-wildfire,1,0.000107
xbd:portugal-wildfire,1,0.016088
xbd:portugal-wildfire,1,0.102783
xbd:portugal-wildfire,1,0.026304
xbd:portugal-wildfire,1,0.011047
xbd:portugal-wildfire,1,0.876669
xbd:portugal-wildfire,1,0.001159
xbd:portugal-wildfire,1,0.009730
xbd:portugal-wildfire,1,0.030347
xbd:portugal-wildfire,1,0.000024
xbd:portugal-wildfire,1,0.018890
xbd:portugal-wildfire,1,0.038004
xbd:portugal-wildfire,1,0.710035
xbd:portugal-wildfire,1,0.468310
xbd:portugal-wildfire,1,0.230214
xbd:portugal-wildfire,1,0.002496
xbd:portugal-wildfire,1,0.000630
xbd:portugal-wildfire,1,0.004759
xbd:portugal-wildfire,1,0.003945
xbd:portugal-wildfire,1,0.005468
xbd:portugal-wildfire,1,0.015615
xbd:portugal-wildfire,1,0.000454
xbd:portugal-wildfire,1,0.006785
xbd:portugal-wildfire,1,0.000010
xbd:portugal-wildfire,1,0.023200
xbd:portugal-wildfire,1,0.015871
xbd:portugal-wildfire,1,0.203053
xbd:portugal-wildfire,1,0.047591
xbd:portugal-wildfire,1,0.090786
xbd:portugal-wildfire,1,0.074380
xbd:portugal-wildfire,1,0.980369
xbd:portugal-wildfire,1,0.115329
xbd:portugal-wildfire,1,0.004642
xbd:portugal-wildfire,1,0.525254
xbd:portugal-wildfire,1,0.963873
xbd:portugal-wildfire,1,0.748727
xbd:portugal-wildfire,1,0.000168
xbd:portugal-wildfire,1,0.078704
xbd:portugal-wildfire,1,0.000129
xbd:portugal-wildfire,1,0.017905
xbd:portugal-wildfire,1,0.379062
xbd:portugal-wildfire,1,0.000327
xbd:portugal-wildfire,1,0.000056
xbd:portugal-wildfire,1,0.746074
xbd:portugal-wildfire,1,0.000198
xbd:portugal-wildfire,1,0.002457
xbd:portugal-wildfire,1,0.003971
xbd:portugal-wildfire,1,0.000011
xbd:portugal-wildfire,1,0.026056
xbd:portugal-wildfire,1,0.667022
xbd:portugal-wildfire,1,0.000510
xbd:portugal-wildfire,1,0.000995
xbd:portugal-wildfire,1,0.290510
xbd:portugal-wildfire,1,0.281269
xbd:portugal-wildfire,1,0.000000
xbd:portugal-wildfire,1,0.000004
xbd:portugal-wildfire,1,0.004979
xbd:portugal-wildfire,1,0.030713
xbd:portugal-wildfire,1,0.184645
xbd:portugal-wildfire,1,0.000193
xbd:portugal-wildfire,1,0.870254
xbd:portugal-wildfire,1,0.051764
xbd:portugal-wildfire,1,0.012192
xbd:portugal-wildfire,1,0.000049
xbd:portugal-wildfire,1,0.080402
xbd:portugal-wildfire,1,0.795250
xbd:portugal-wildfire,1,0.396117
xbd:portugal-wildfire,1,0.717214
xbd:portugal-wildfire,1,0.001223
xbd:portugal-wildfire,1,0.000082
xbd:portugal-wildfire,1,0.003419
xbd:portugal-wildfire,1,0.007048
xbd:portugal-wildfire,1,0.000027
xbd:portugal-wildfire,1,0.011809
xbd:portugal-wildfire,1,0.624138
xbd:portugal-wildfire,1,0.003714
xbd:portugal-wildfire,1,0.894873
xbd:portugal-wildfire,1,0.000105
xbd:portugal-wildfire,1,0.128310
xbd:portugal-wildfire,1,0.001263
xbd:portugal-wildfire,1,0.002012
xbd:portugal-wildfire,1,0.001777
xbd:portugal-wildfire,1,0.980499
xbd:portugal-wildfire,1,0.023260
xbd:portugal-wildfire,1,0.003330
xbd:portugal-wildfire,1,0.000929
xbd:portugal-wildfire,1,0.029157
xbd:portugal-wildfire,1,0.002214
xbd:portugal-wildfire,1,0.174147
xbd:portugal-wildfire,1,0.001386
xbd:portugal-wildfire,1,0.770533
xbd:portugal-wildfire,1,0.131401
xbd:portugal-wildfire,1,0.000007
xbd:portugal-wildfire,1,0.000053
xbd:portugal-wildfire,1,0.157027
xbd:portugal-wildfire,1,0.000218
xbd:portugal-wildfire,1,0.000077
xbd:portugal-wildfire,1,0.014264
xbd:portugal-wildfire,1,0.418221
xbd:portugal-wildfire,1,0.667024
xbd:portugal-wildfire,1,0.002998
xbd:portugal-wildfire,1,0.000461
xbd:portugal-wildfire,1,0.284997
xbd:portugal-wildfire,1,0.028758
xbd:portugal-wildfire,1,0.001755
xbd:portugal-wildfire,1,0.000099
xbd:portugal-wildfire,1,0.000015
xbd:portugal-wildfire,1,0.834572
xbd:portugal-wildfire,1,0.034039
xbd:portugal-wildfire,1,0.014430
xbd:portugal-wildfire,1,0.000394
xbd:portugal-wildfire,1,0.475582
xbd:portugal-wildfire,1,0.000012
xbd:portugal-wildfire,1,0.011422
xbd:portugal-wildfire,1,0.097318
xbd:portugal-wildfire,1,0.888064
xbd:portugal-wildfire,1,0.249941
xbd:portugal-wildfire,1,0.006257
xbd:portugal-wildfire,1,0.000141
xbd:portugal-wildfire,1,0.022468
xbd:portugal-wildfire,1,0.001458
xbd:portugal-wildfire,1,0.974568
xbd:portugal-wildfire,1,0.729146
xbd:portugal-wildfire,1,0.006761
xbd:portugal-wildfire,1,0.308901
xbd:portugal-wildfire,1,0.001265
xbd:portugal-wildfire,1,0.047189
xbd:portugal-wildfire,1,0.000013
xbd:portugal-wildfire,1,0.021827
xbd:portugal-wildfire,1,0.904200
xbd:portugal-wildfire,1,0.397316
xbd:portugal-wildfire,1,0.002744
xbd:portugal-wildfire,1,0.015789
xbd:portugal-wildfire,1,0.212441
xbd:portugal-wildfire,1,0.002958
xbd:portugal-wildfire,1,0.367949
xbd:portugal-wildfire,1,0.012279
xbd:portugal-wildfire,1,0.402562
xbd:portugal-wildfire,1,0.001658
xbd:portugal-wildfire,1,0.009468
xbd:portugal-wildfire,1,0.490408
xbd:portugal-wildfire,1,0.000292
xbd:portugal-wildfire,1,0.992966
xbd:portugal-wildfire,1,0.000039
xbd:portugal-wildfire,1,0.000014
xbd:portugal-wildfire,1,0.000069
xbd:portugal-wildfire,1,0.087079
xbd:portugal-wildfire,1,0.001576
xbd:portugal-wildfire,1,0.995165
xbd:portugal-wildfire,1,0.974782
xbd:portugal-wildfire,1,0.000953
xbd:portugal-wildfire,1,0.000185
xbd:portugal-wildfire,1,0.074241
xbd:portugal-wildfire,1,0.045409
xbd:portugal-wildfire,1,0.000173
xbd:portugal-wildfire,1,0.021091
xbd:portugal-wildfire,1,0.000447
xbd:portugal-wildfire,1,0.000795
xbd:portugal-wildfire,1,0.000063
xbd:portugal-wildfire,1,0.000081
xbd:portugal-wildfire,1,0.003375
xbd:portugal-wildfire,1,0.783240
xbd:portugal-wildfire,1,0.000007
xbd:portugal-wildfire,1,0.034717
xbd:portugal-wildfire,1,0.002147
xbd:portugal-wildfire,1,0.779805
xbd:portugal-wildfire,1,0.142017
xbd:portugal-wildfire,1,0.000001
xbd:portugal-wildfire,1,0.000001
xbd:portugal-wildfire,1,0.776790
xbd:portugal-wildfire,1,0.009867
xbd:portugal-wildfire,1,0.025345
xbd:portugal-wildfire,1,0.016083
xbd:portugal-wildfire,1,0.000836
xbd:portugal-wildfire,1,0.000009
xbd:portugal-wildfire,1,0.000331
xbd:portugal-wildfire,1,0.009242
xbd:portugal-wildfire,1,0.000089
xbd:portugal-wildfire,1,0.417538
xbd:portugal-wildfire,1,0.002908
xbd:portugal-wildfire,1,0.534072
xbd:portugal-wildfire,1,0.927973
xbd:portugal-wildfire,1,0.001485
xbd:portugal-wildfire,1,0.018896
xbd:portugal-wildfire,1,0.066315
xbd:portugal-wildfire,1,0.002321
xbd:portugal-wildfire,1,0.126452
xbd:portugal-wildfire,1,0.140810
xbd:portugal-wildfire,1,0.001483
xbd:portugal-wildfire,1,0.000968
xbd:portugal-wildfire,1,0.000041
xbd:portugal-wildfire,1,0.072171
xbd:portugal-wildfire,1,0.609123
xbd:portugal-wildfire,1,0.000417
xbd:portugal-wildfire,1,0.000016
xbd:portugal-wildfire,1,0.010539
xbd:portugal-wildfire,1,0.000023
xbd:portugal-wildfire,1,0.001967
xbd:portugal-wildfire,1,0.000005
xbd:portugal-wildfire,1,0.948269
xbd:portugal-wildfire,1,0.021922
xbd:portugal-wildfire,1,0.000773
xbd:portugal-wildfire,1,0.735391
xbd:portugal-wildfire,1,0.338431
xbd:portugal-wildfire,1,0.026886
xbd:portugal-wildfire,1,0.000999
xbd:portugal-wildfire,1,0.058678
xbd:portugal-wildfire,1,0.504958
xbd:portugal-wildfire,1,0.202281
xbd:portugal-wildfire,1,0.094066
xbd:portugal-wildfire,1,0.832054
xbd:portugal-wildfire,1,0.679554
xbd:portugal-wildfire,1,0.013553
xbd:portugal-wildfire,1,0.374298
xbd:portugal-wildfire,1,0.016273
xbd:portugal-wildfire,1,0.000524
xbd:portugal-wildfire,1,0.000081
xbd:portugal-wildfire,1,0.003466
xbd:portugal-wildfire,1,0.000296
xbd:portugal-wildfire,1,0.007327
xbd:portugal-wildfire,1,0.009093
xbd:portugal-wildfire,1,0.001888
xbd:portugal-wildfire,1,0.000410
xbd:portugal-wildfire,1,0.040323
xbd:portugal-wildfire,1,0.018556
xbd:portugal-wildfire,1,0.064556
xbd:portugal-wildfire,1,0.031081
xbd:portugal-wildfire,1,0.002424
xbd:portugal-wildfire,1,0.022319
xbd:portugal-wildfire,1,0.000033
xbd:portugal-wildfire,1,0.000011
xbd:portugal-wildfire,1,0.074384
xbd:portugal-wildfire,1,0.987843
xbd:portugal-wildfire,1,0.002924
xbd:portugal-wildfire,1,0.619499
xbd:portugal-wildfire,1,0.300073
xbd:portugal-wildfire,1,0.000429
xbd:portugal-wildfire,1,0.000064
xbd:portugal-wildfire,1,0.790245
xbd:portugal-wildfire,1,0.103539
xbd:portugal-wildfire,1,0.663588
xbd:portugal-wildfire,1,0.000159
xbd:portugal-wildfire,1,0.000733
xbd:portugal-wildfire,1,0.138347
xbd:portugal-wildfire,1,0.182738
xbd:portugal-wildfire,1,0.000031
xbd:portugal-wildfire,1,0.002856
xbd:portugal-wildfire,1,0.429369
xbd:portugal-wildfire,1,0.016753
xbd:portugal-wildfire,1,0.241305
xbd:portugal-wildfire,1,0.000290
xbd:portugal-wildfire,1,0.000904
xbd:portugal-wildfire,1,0.872317
xbd:portugal-wildfire,1,0.000875
xbd:portugal-wildfire,1,0.054045
xbd:portugal-wildfire,1,0.767687
xbd:portugal-wildfire,1,0.000002
xbd:portugal-wildfire,1,0.001037
xbd:portugal-wildfire,1,0.000300
xbd:portugal-wildfire,1,0.003337
xbd:portugal-wildfire,1,0.000015
xbd:portugal-wildfire,1,0.411848
xbd:portugal-wildfire,1,0.000096
xbd:portugal-wildfire,1,0.997990
xbd:portugal-wildfire,1,0.838476
xbd:portugal-wildfire,1,0.000322
xbd:portugal-wildfire,1,0.790934
xbd:portugal-wildfire,1,0.003014
xbd:portugal-wildfire,1,0.431511
xbd:portugal-wildfire,1,0.008697
xbd:portugal-wildfire,1,0.000252
xbd:portugal-wildfire,1,0.252745
xbd:portugal-wildfire,1,0.000049
xbd:portugal-wildfire,1,0.242285
xbd:portugal-wildfire,1,0.058165
xbd:portugal-wildfire,1,0.051328
xbd:portugal-wildfire,1,0.619881
xbd:portugal-wildfire,1,0.000205
xbd:portugal-wildfire,1,0.002293
xbd:portugal-wildfire,1,0.004425
xbd:portugal-wildfire,1,0.996613
xbd:portugal-wildfire,1,0.000388
xbd:portugal-wildfire,1,0.062471
xbd:portugal-wildfire,1,0.000156
xbd:portugal-wildfire,1,0.000856
xbd:portugal-wildfire,1,0.008705
xbd:portugal-wildfire,1,0.196107
xbd:portugal-wildfire,1,0.000042
xbd:portugal-wildfire,1,0.006264
xbd:portugal-wildfire,1,0.284681
xbd:portugal-wildfire,1,0.013377
xbd:portugal-wildfire,1,0.002122
xbd:portugal-wildfire,1,0.000037
xbd:portugal-wildfire,1,0.000085
xbd:portugal-wildfire,1,0.000120
xbd:portugal-wildfire,1,0.037597
xbd:portugal-wildfire,1,0.047465
xbd:portugal-wildfire,1,0.000703
xbd:portugal-wildfire,1,0.994533
xbd:portugal-wildfire,1,0.001804
xbd:portugal-wildfire,1,0.003757
xbd:portugal-wildfire,1,0.953360
xbd:portugal-wildfire,1,0.000684
xbd:portugal-wildfire,1,0.490510
xbd:portugal-wildfire,1,0.025550
xbd:portugal-wildfire,1,0.996628
xbd:portugal-wildfire,1,0.803021
xbd:portugal-wildfire,1,0.000084
xbd:portugal-wildfire,1,0.000143
xbd:portugal-wildfire,1,0.720252
xbd:portugal-wildfire,1,0.790459
xbd:portugal-wildfire,1,0.268898
xbd:portugal-wildfire,1,0.007911
xbd:portugal-wildfire,1,0.257087
xbd:portugal-wildfire,1,0.776923
xbd:portugal-wildfire,1,0.015788
xbd:portugal-wildfire,1,0.018444
xbd:portugal-wildfire,1,0.000262
xbd:portugal-wildfire,1,0.000162
xbd:portugal-wildfire,1,0.001204
xbd:portugal-wildfire,1,0.080116
xbd:portugal-wildfire,1,0.031849
xbd:portugal-wildfire,1,0.001263
xbd:portugal-wildfire,1,0.993948
xbd:portugal-wildfire,1,0.000003
xbd:portugal-wildfire,1,0.000000
xbd:portugal-wildfire,1,0.149515
xbd:portugal-wildfire,1,0.093134
xbd:portugal-wildfire,1,0.030000
xbd:portugal-wildfire,1,0.115661
xbd:portugal-wildfire,1,0.991359
xbd:portugal-wildfire,1,0.882104
xbd:portugal-wildfire,1,0.448360
xbd:portugal-wildfire,1,0.001093
xbd:portugal-wildfire,1,0.763798
xbd:portugal-wildfire,1,0.000076
xbd:portugal-wildfire,1,0.001083
xbd:portugal-wildfire,1,0.075226
xbd:portugal-wildfire,1,0.000690
xbd:portugal-wildfire,1,0.862663
xbd:portugal-wildfire,1,0.000113
xbd:portugal-wildfire,1,0.004412
xbd:portugal-wildfire,1,0.001408
xbd:portugal-wildfire,1,0.205454
xbd:portugal-wildfire,1,0.003378
xbd:portugal-wildfire,1,0.013680
xbd:portugal-wildfire,1,0.006049
xbd:portugal-wildfire,1,0.919711
xbd:portugal-wildfire,1,0.044315
xbd:portugal-wildfire,1,0.974856
xbd:portugal-wildfire,1,0.066726
xbd:portugal-wildfire,1,0.308698
xbd:portugal-wildfire,1,0.000504
xbd:portugal-wildfire,1,0.007921
xbd:portugal-wildfire,1,0.002211
xbd:portugal-wildfire,1,0.470617
xbd:portugal-wildfire,1,0.002167
xbd:portugal-wildfire,1,0.072308
xbd:portugal-wildfire,1,0.000001
xbd:portugal-wildfire,1,0.451686
xbd:portugal-wildfire,1,0.000047
xbd:portugal-wildfire,1,0.004615
xbd:portugal-wildfire,1,0.873098
xbd:portugal-wildfire,1,0.982825
xbd:portugal-wildfire,1,0.003165
xbd:portugal-wildfire,1,0.000044
xbd:portugal-wildfire,1,0.001268
xbd:portugal-wildfire,1,0.000009
xbd:portugal-wildfire,1,0.000708
xbd:portugal-wildfire,1,0.321395
xbd:portugal-wildfire,1,0.000004
xbd:portugal-wildfire,1,0.001590
xbd:portugal-wildfire,1,0.000058
xbd:portugal-wildfire,1,0.983603
xbd:portugal-wildfire,1,0.000531
xbd:portugal-wildfire,1,0.005001
xbd:portugal-wildfire,1,0.000002
xbd:portugal-wildfire,1,0.000036
xbd:portugal-wildfire,1,0.351716
xbd:portugal-wildfire,1,0.000823
xbd:portugal-wildfire,1,0.015303
xbd:portugal-wildfire,1,0.011590
xbd:portugal-wildfire,1,0.000082
xbd:portugal-wildfire,1,0.016790
xbd:portugal-wildfire,1,0.903532
xbd:portugal-wildfire,1,0.000000
xbd:portugal-wildfire,1,0.000906
xbd:portugal-wildfire,1,0.455398
xbd:portugal-wildfire,1,0.061531
xbd:portugal-wildfire,1,0.004781
xbd:portugal-wildfire,1,0.067368
xbd:portugal-wildfire,1,0.013256
xbd:portugal-wildfire,1,0.152706
xbd:portugal-wildfire,1,0.000126
xbd:portugal-wildfire,1,0.448339
xbd:portugal-wildfire,1,0.011774
xbd:portugal-wildfire,1,0.114987
xbd:portugal-wildfire,1,0.892027
xbd:santa-rosa-wildfire,1,0.054322
xbd:santa-rosa-wildfire,1,0.009998
xbd:santa-rosa-wildfire,1,0.978221
xbd:santa-rosa-wildfire,1,0.000104
xbd:santa-rosa-wildfire,1,0.366462
xbd:santa-rosa-wildfire,1,0.281670
xbd:santa-rosa-wildfire,1,0.758360
xbd:santa-rosa-wildfire,1,0.897970
xbd:santa-rosa-wildfire,1,0.999985
xbd:santa-rosa-wildfire,1,0.999936
xbd:santa-rosa-wildfire,1,0.999999
xbd:santa-rosa-wildfire,1,0.459777
xbd:santa-rosa-wildfire,1,0.930799
xbd:santa-rosa-wildfire,1,0.102461
xbd:santa-rosa-wildfire,1,0.490586
xbd:santa-rosa-wildfire,1,0.059616
xbd:santa-rosa-wildfire,1,0.330618
xbd:santa-rosa-wildfire,1,0.067668
xbd:santa-rosa-wildfire,1,0.339698
xbd:santa-rosa-wildfire,1,0.000430
xbd:santa-rosa-wildfire,1,0.932378
xbd:santa-rosa-wildfire,1,0.999561
xbd:santa-rosa-wildfire,1,0.044319
xbd:santa-rosa-wildfire,1,0.013682
xbd:santa-rosa-wildfire,1,0.635488
xbd:santa-rosa-wildfire,1,0.711779
xbd:santa-rosa-wildfire,1,0.576190
xbd:santa-rosa-wildfire,1,0.998828
xbd:santa-rosa-wildfire,1,0.454741
xbd:santa-rosa-wildfire,1,0.019423
xbd:santa-rosa-wildfire,1,0.037245
xbd:santa-rosa-wildfire,1,0.991606
xbd:santa-rosa-wildfire,1,0.305729
xbd:santa-rosa-wildfire,1,0.989448
xbd:santa-rosa-wildfire,1,0.017539
xbd:santa-rosa-wildfire,1,0.078392
xbd:santa-rosa-wildfire,1,0.087688
xbd:santa-rosa-wildfire,1,0.081158
xbd:santa-rosa-wildfire,1,0.311452
xbd:santa-rosa-wildfire,1,0.928111
xbd:santa-rosa-wildfire,1,0.563901
xbd:santa-rosa-wildfire,1,0.502184
xbd:santa-rosa-wildfire,1,0.948784
xbd:santa-rosa-wildfire,1,0.039130
xbd:santa-rosa-wildfire,1,0.132706
xbd:santa-rosa-wildfire,1,0.325752
xbd:santa-rosa-wildfire,1,0.858677
xbd:santa-rosa-wildfire,1,0.253499
xbd:santa-rosa-wildfire,1,0.022018
xbd:santa-rosa-wildfire,1,0.199629
xbd:santa-rosa-wildfire,1,0.191744
xbd:santa-rosa-wildfire,1,0.999819
xbd:santa-rosa-wildfire,1,0.985088
xbd:santa-rosa-wildfire,1,0.244303
xbd:santa-rosa-wildfire,1,0.980988
xbd:santa-rosa-wildfire,1,0.214549
xbd:santa-rosa-wildfire,1,0.997017
xbd:santa-rosa-wildfire,1,0.000003
xbd:santa-rosa-wildfire,1,0.990735
xbd:santa-rosa-wildfire,1,0.574070
xbd:santa-rosa-wildfire,1,0.053391
xbd:santa-rosa-wildfire,1,0.080033
xbd:santa-rosa-wildfire,1,0.816766
xbd:santa-rosa-wildfire,1,0.991274
xbd:santa-rosa-wildfire,1,0.198680
xbd:santa-rosa-wildfire,1,0.976756
xbd:santa-rosa-wildfire,1,0.337825
xbd:santa-rosa-wildfire,1,0.314782
xbd:santa-rosa-wildfire,1,0.000418
xbd:santa-rosa-wildfire,1,0.218351
xbd:santa-rosa-wildfire,1,0.251105
xbd:santa-rosa-wildfire,1,0.921980
xbd:santa-rosa-wildfire,1,0.353605
xbd:santa-rosa-wildfire,1,0.045169
xbd:santa-rosa-wildfire,1,0.836683
xbd:santa-rosa-wildfire,1,0.917951
xbd:santa-rosa-wildfire,1,0.821730
xbd:santa-rosa-wildfire,1,0.996551
xbd:santa-rosa-wildfire,1,0.004424
xbd:santa-rosa-wildfire,1,0.181240
xbd:santa-rosa-wildfire,1,0.909996
xbd:santa-rosa-wildfire,1,0.996697
xbd:santa-rosa-wildfire,1,0.135533
xbd:santa-rosa-wildfire,1,0.108900
xbd:santa-rosa-wildfire,1,0.677487
xbd:santa-rosa-wildfire,1,0.360720
xbd:santa-rosa-wildfire,1,0.806558
xbd:santa-rosa-wildfire,1,0.265893
xbd:santa-rosa-wildfire,1,0.946033
xbd:santa-rosa-wildfire,1,0.999922
xbd:santa-rosa-wildfire,1,0.072876
xbd:santa-rosa-wildfire,1,0.288484
xbd:santa-rosa-wildfire,1,0.143054
xbd:santa-rosa-wildfire,1,0.396686
xbd:socal-fire,1,0.999951
xbd:socal-fire,1,0.988525
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.794260
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.992964
xbd:socal-fire,1,0.497221
xbd:socal-fire,1,0.999970
xbd:socal-fire,1,0.999999
xbd:socal-fire,1,0.857122
xbd:socal-fire,1,0.999983
xbd:socal-fire,1,0.999976
xbd:socal-fire,1,0.510442
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.972235
xbd:socal-fire,1,0.999996
xbd:socal-fire,1,0.999994
xbd:socal-fire,1,0.999782
xbd:socal-fire,1,0.996963
xbd:socal-fire,1,0.999585
xbd:socal-fire,1,0.999964
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.999367
xbd:socal-fire,1,0.999987
xbd:socal-fire,1,0.999579
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.999963
xbd:socal-fire,1,0.999942
xbd:socal-fire,1,0.999989
xbd:socal-fire,1,0.998938
xbd:socal-fire,1,0.996103
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.995976
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.163362
xbd:socal-fire,1,0.999943
xbd:socal-fire,1,0.999997
xbd:socal-fire,1,0.958957
xbd:socal-fire,1,0.960596
xbd:socal-fire,1,0.999992
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.987056
xbd:socal-fire,1,0.974181
xbd:socal-fire,1,0.999992
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.999975
xbd:socal-fire,1,0.997204
xbd:socal-fire,1,0.999812
xbd:socal-fire,1,0.999866
xbd:socal-fire,1,0.999995
xbd:socal-fire,1,0.998432
xbd:socal-fire,1,0.999998
xbd:socal-fire,1,0.999511
xbd:socal-fire,1,0.999979
xbd:socal-fire,1,0.743060
xbd:socal-fire,1,0.999999
xbd:socal-fire,1,0.999995
xbd:socal-fire,1,0.999984
xbd:socal-fire,1,0.999982
xbd:socal-fire,1,0.999915
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.999998
xbd:socal-fire,1,0.994945
xbd:socal-fire,1,0.898469
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.999526
xbd:socal-fire,1,0.999744
xbd:socal-fire,1,0.999999
xbd:socal-fire,1,0.896169
xbd:socal-fire,1,0.999948
xbd:socal-fire,1,0.999600
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.999967
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.980581
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.999996
xbd:socal-fire,1,0.805745
xbd:socal-fire,1,0.999912
xbd:socal-fire,1,0.999998
xbd:socal-fire,1,0.999998
xbd:socal-fire,1,0.999972
xbd:socal-fire,1,0.999981
xbd:socal-fire,1,0.999856
xbd:socal-fire,1,0.999997
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.999999
xbd:socal-fire,1,0.996131
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.999996
xbd:socal-fire,1,0.999572
xbd:socal-fire,1,0.999989
xbd:socal-fire,1,0.985751
xbd:socal-fire,1,0.999990
xbd:socal-fire,1,0.999997
xbd:socal-fire,1,0.999999
xbd:socal-fire,1,0.999909
xbd:socal-fire,1,0.007715
xbd:socal-fire,1,0.991904
xbd:socal-fire,1,0.991125
xbd:socal-fire,1,0.999769
xbd:socal-fire,1,0.999989
xbd:socal-fire,1,1.000000
xbd:socal-fire,1,0.999783
xbd:socal-fire,1,0.034945
xbd:socal-fire,1,0.999997
xbd:socal-fire,1,0.999999
xbd:socal-fire,1,0.997221
xbd:socal-fire,1,0.999976
xbd:socal-fire,1,0.999937
xbd:socal-fire,1,0.999294
xbd:socal-fire,1,0.999994
xbd:socal-fire,1,0.999996
